Fecha,Movimiento,Material,Texto de material,Tipo,Terminado,Semana,Mes,Cantidad
45700,531,134701M5,RECORTE 80 - 20,Subproducto,ESPALDILLA REJALADA,7,feb,260
45700,531,134307M1, CHAMBARETE,Subproducto,MILANESA,7,feb,28.9
45700,101,134327M1,MILANESA,Terminado,MILANESA,7,feb,2311.9
45700,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,7,feb,2698.5
45700,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,7,feb,158.5
45700,531,134603M5,GRASA,Subproducto,MILANESA,7,feb,59.5
45700,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,7,feb,208.6
45700,531,134702M5,RECORTE ESPECIAL,Subproducto,MILANESA,7,feb,89.6
45700,531,132000M5,DECOMISO,Subproducto,MILANESA,7,feb,8.1
45700,531,134307M1, CHAMBARETE,Subproducto,MILANESA,7,feb,1049.9
45700,101,134327M1,MILANESA,Terminado,MILANESA,7,feb,8038.1
45700,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,7,feb,10601.8
45700,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,7,feb,14.2
45700,531,134603M5,GRASA,Subproducto,MILANESA,7,feb,171.5
45700,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,7,feb,624.4
45700,531,134702M5,RECORTE ESPECIAL,Subproducto,MILANESA,7,feb,831.3
45700,261,134372G1,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,7,feb,3374.5
45700,261,134372G1,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,7,feb,121.5
45700,101,134372M1,MILANESA TAQUERA,Terminado,MILANESA TAQUERA,7,feb,3255.5
45700,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA TAQUERA,7,feb,119
45700,101,134209M1,CABEZA DE LOMO REJALADO,Terminado,CABEZA DE LOMO REJALADO,7,feb,1897.8
45700,261,134281G5,INT CABEZA DE LOMO REJALADO,Materia prima,CABEZA DE LOMO REJALADO,7,feb,1897.8
45700,261,134281G5,INT CABEZA DE LOMO REJALADO,Materia prima,CABEZA DE LOMO REJALADO,7,feb,27.7
45700,531,134603M5,GRASA,Subproducto,ARRACHERA DE CERDO,7,feb,247.5
45700,261,134797A5,INT RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,7,feb,162.1
45700,261,134797A5,INT RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,7,feb,813.6
45700,261,134797A5,INT RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,7,feb,26.4
45700,101,134797M1,ARRACHERA DE CERDO,Terminado,ARRACHERA DE CERDO,7,feb,755.3
45700,531,134603M5,GRASA,Subproducto,ARRACHERA DE CERDO,7,feb,105.1
45700,101,134797M1,ARRACHERA DE CERDO,Terminado,ARRACHERA DE CERDO,7,feb,158
45700,261,134798C1,MAT PRIMA RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,7,feb,232.8
45700,261,134798C1,MAT PRIMA RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,7,feb,28.7
45701,531,132000M5,DECOMISO,Subproducto,ESPALDILLA REJALADA,7,feb,20.9
45701,101,134208M1,ESPALDILLA REJALADA,Terminado,ESPALDILLA REJALADA,7,feb,1462.4
45701,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,7,feb,1801.8
45701,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,7,feb,0.2
45701,531,134603M5,GRASA,Subproducto,ESPALDILLA REJALADA,7,feb,111.8
45701,531,134701M5,RECORTE 80 - 20,Subproducto,ESPALDILLA REJALADA,7,feb,221.9
45701,101,134209M1,CABEZA DE LOMO REJALADO,Terminado,CABEZA DE LOMO REJALADO,7,feb,809.2
45701,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,7,feb,809.2
45701,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,7,feb,12.8
45701,531,134307M1, CHAMBARETE,Subproducto,MILANESA,7,feb,131.4
45701,101,134327M1,MILANESA,Terminado,MILANESA,7,feb,998.4
45701,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,7,feb,1216.5
45701,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,7,feb,11.6
45701,531,134603M5,GRASA,Subproducto,MILANESA,7,feb,30.2
45701,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,7,feb,86.9
45701,531,132000M5,DECOMISO,Subproducto,MILANESA,7,feb,4.5
45701,531,134307M1, CHAMBARETE,Subproducto,MILANESA,7,feb,1004
45701,101,134327M1,MILANESA,Terminado,MILANESA,7,feb,8094.3
45701,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,7,feb,10531
45701,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,7,feb,72.4
45701,531,134603M5,GRASA,Subproducto,MILANESA,7,feb,178
45701,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,7,feb,632.9
45701,531,134702M5,RECORTE ESPECIAL,Subproducto,MILANESA,7,feb,617.3
45701,261,134372G1,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,7,feb,5144
45701,261,134372G1,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,7,feb,177
45701,101,134372M1,MILANESA TAQUERA,Terminado,MILANESA TAQUERA,7,feb,4926.3
45701,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA TAQUERA,7,feb,217.7
45702,101,134208M1,ESPALDILLA REJALADA,Terminado,ESPALDILLA REJALADA,7,feb,1999.1
45702,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,7,feb,2344.6
45702,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,7,feb,101.955
45702,531,134603M5,GRASA,Subproducto,ESPALDILLA REJALADA,7,feb,112.4
45702,531,134701M5,RECORTE 80 - 20,Subproducto,ESPALDILLA REJALADA,7,feb,233.1
45702,101,134209M1,CABEZA DE LOMO REJALADO,Terminado,CABEZA DE LOMO REJALADO,7,feb,1407.4
45702,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,7,feb,1407.4
45702,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,7,feb,18.6
45702,531,132000M5,DECOMISO,Subproducto,MILANESA,7,feb,18.5
45702,531,134307M1, CHAMBARETE,Subproducto,MILANESA,7,feb,231.4
45702,531,134307M1, CHAMBARETE,Subproducto,MILANESA,7,feb,259.1
45702,101,134327M1,MILANESA,Terminado,MILANESA,7,feb,2689.6
45702,101,134327M1,MILANESA,Terminado,MILANESA,7,feb,2335.7
45702,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,7,feb,2958.8
45702,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,7,feb,3233
45702,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,7,feb,20.2
45702,531,134603M5,GRASA,Subproducto,MILANESA,7,feb,150.1
45702,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,7,feb,312
45702,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,7,feb,195.4
45702,531,132000M5,DECOMISO,Subproducto,MILANESA,7,feb,30.7
45702,531,134307M1, CHAMBARETE,Subproducto,MILANESA,7,feb,636.4
45702,101,134327M1,MILANESA,Terminado,MILANESA,7,feb,5527.3
45702,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,7,feb,84.1
45702,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,7,feb,7162.7
45702,531,134603M5,GRASA,Subproducto,MILANESA,7,feb,87.9
45702,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,7,feb,511.4
45702,531,134702M5,RECORTE ESPECIAL,Subproducto,MILANESA,7,feb,453.1
45702,261,134372G3,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,7,feb,4408.2
45702,261,134372G3,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,7,feb,5332.8
45702,261,134372G3,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,7,feb,138.2
45702,101,134372M1,MILANESA TAQUERA,Terminado,MILANESA TAQUERA,7,feb,9428.5
45702,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA TAQUERA,7,feb,312.5
45702,531,134603M5,GRASA,Subproducto,ARRACHERA DE CERDO,7,feb,55.4
45702,101,134797M1,ARRACHERA DE CERDO,Terminado,ARRACHERA DE CERDO,7,feb,69.5
45702,261,134798C1,MAT PRIMA RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,7,feb,19
45702,261,134798C1,MAT PRIMA RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,7,feb,93.1
45702,101,134208M1,ESPALDILLA REJALADA,Terminado,ESPALDILLA REJALADA,7,feb,793.4
45702,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,7,feb,1084.3
45702,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,7,feb,47.145
45702,531,134603M5,GRASA,Subproducto,ESPALDILLA REJALADA,7,feb,28.5
45702,531,134701M5,RECORTE 80 - 20,Subproducto,ESPALDILLA REJALADA,7,feb,262.4
45703,101,134208M1,ESPALDILLA REJALADA,Terminado,ESPALDILLA REJALADA,7,feb,1994
45703,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,7,feb,2393
45703,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,7,feb,20.4
45703,531,134603M5,GRASA,Subproducto,ESPALDILLA REJALADA,7,feb,83.5
45703,531,134701M5,RECORTE 80 - 20,Subproducto,ESPALDILLA REJALADA,7,feb,315.5
45703,101,134209M1,CABEZA DE LOMO REJALADO,Terminado,CABEZA DE LOMO REJALADO,7,feb,1688.9
45703,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,7,feb,1688.9
45703,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,7,feb,26.9
45703,531,134307M1, CHAMBARETE,Subproducto,MILANESA,7,feb,539.9
45703,101,134327M1,MILANESA,Terminado,MILANESA,7,feb,5572.1
45703,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,7,feb,6748.2
45703,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,7,feb,12.8
45703,531,134603M5,GRASA,Subproducto,MILANESA,7,feb,145.4
45703,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,7,feb,525.7
45703,531,134702M5,RECORTE ESPECIAL,Subproducto,MILANESA,7,feb,25.2
45703,531,132000M5,DECOMISO,Subproducto,MILANESA,7,feb,30.9
45703,531,134307M1, CHAMBARETE,Subproducto,MILANESA,7,feb,231.1
45703,101,134327M1,MILANESA,Terminado,MILANESA,7,feb,2186.6
45703,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,7,feb,2764.1
45703,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,7,feb,96.9
45703,531,134603M5,GRASA,Subproducto,MILANESA,7,feb,61.4
45703,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,7,feb,113.9
45703,531,134702M5,RECORTE ESPECIAL,Subproducto,MILANESA,7,feb,140.2
45705,531,132000M5,DECOMISO,Subproducto,ESPALDILLA REJALADA,8,feb,28
45705,101,134208M1,ESPALDILLA REJALADA,Terminado,ESPALDILLA REJALADA,8,feb,1490.4
45705,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,8,feb,1777
45705,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,8,feb,3
45705,531,134603M5,GRASA,Subproducto,ESPALDILLA REJALADA,8,feb,59.9
45705,531,134701M5,RECORTE 80 - 20,Subproducto,ESPALDILLA REJALADA,8,feb,244
45705,531,132000M5,DECOMISO,Subproducto,MILANESA,8,feb,12.5
45705,531,134307M1, CHAMBARETE,Subproducto,MILANESA,8,feb,1826.8
45705,101,134327M1,MILANESA,Terminado,MILANESA,8,feb,14927.1
45705,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,8,feb,2220.9
45705,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,8,feb,16986.4
45705,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,8,feb,75.7
45705,531,134603M5,GRASA,Subproducto,MILANESA,8,feb,296.1
45705,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,8,feb,1075
45705,531,134702M5,RECORTE ESPECIAL,Subproducto,MILANESA,8,feb,1069.8
45705,261,134372G5,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,8,feb,4283.2
45705,261,134372G5,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,8,feb,126.8
45705,101,134372M1,MILANESA TAQUERA,Terminado,MILANESA TAQUERA,8,feb,4138.2
45705,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA TAQUERA,8,feb,145
45706,531,132000M5,DECOMISO,Subproducto,ESPALDILLA REJALADA,8,feb,25.9
45706,101,134208M1,ESPALDILLA REJALADA,Terminado,ESPALDILLA REJALADA,8,feb,3174.4
45706,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,8,feb,3706.7
45706,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,8,feb,133.9
45706,531,134603M5,GRASA,Subproducto,ESPALDILLA REJALADA,8,feb,138
45706,531,134701M5,RECORTE 80 - 20,Subproducto,ESPALDILLA REJALADA,8,feb,368.4
45706,531,134307M1, CHAMBARETE,Subproducto,MILANESA,8,feb,214.3
45706,101,134327M1,MILANESA,Terminado,MILANESA,8,feb,1799.9
45706,101,134327M1,MILANESA,Terminado,MILANESA,8,feb,1670
45706,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,8,feb,1473
45706,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,8,feb,326.9
45706,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,8,feb,2227
45706,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,8,feb,85.9
45706,531,134603M5,GRASA,Subproducto,MILANESA,8,feb,113.9
45706,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,8,feb,279.2
45706,531,134702M5,RECORTE ESPECIAL,Subproducto,MILANESA,8,feb,139.9
45706,531,132000M5,DECOMISO,Subproducto,MILANESA,8,feb,47.6
45706,531,134307M1, CHAMBARETE,Subproducto,MILANESA,8,feb,568
45706,101,134327M1,MILANESA,Terminado,MILANESA,8,feb,2404.3
45706,101,134327M1,MILANESA,Terminado,MILANESA,8,feb,9279
45706,261,134358G5,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,8,feb,2404.3
45706,261,134358G5,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,8,feb,2074.7
45706,261,134358G5,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,8,feb,9285
45706,261,134358G5,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,8,feb,37.4
45706,531,134603M5,GRASA,Subproducto,MILANESA,8,feb,327.3
45706,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,8,feb,658.4
45706,531,134702M5,RECORTE ESPECIAL,Subproducto,MILANESA,8,feb,479.4
45706,261,134372G1,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,8,feb,2865
45706,101,134372M1,MILANESA TAQUERA,Terminado,MILANESA TAQUERA,8,feb,2778.5
45706,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA TAQUERA,8,feb,86.5
45706,101,134209M1,CABEZA DE LOMO REJALADO,Terminado,CABEZA DE LOMO REJALADO,8,feb,923.6
45706,261,134281G5,INT CABEZA DE LOMO REJALADO,Materia prima,CABEZA DE LOMO REJALADO,8,feb,923.6
45706,261,134281G5,INT CABEZA DE LOMO REJALADO,Materia prima,CABEZA DE LOMO REJALADO,8,feb,14.4
45707,531,132000M5,DECOMISO,Subproducto,ESPALDILLA REJALADA,8,feb,24
45707,101,134208M1,ESPALDILLA REJALADA,Terminado,ESPALDILLA REJALADA,8,feb,1637
45707,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,8,feb,2029.9
45707,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,8,feb,13.1
45707,531,134603M5,GRASA,Subproducto,ESPALDILLA REJALADA,8,feb,85.6
45707,531,134701M5,RECORTE 80 - 20,Subproducto,ESPALDILLA REJALADA,8,feb,298.5
45707,101,134209M1,CABEZA DE LOMO REJALADO,Terminado,CABEZA DE LOMO REJALADO,8,feb,1035.9
45707,261,134281G5,INT CABEZA DE LOMO REJALADO,Materia prima,CABEZA DE LOMO REJALADO,8,feb,1035.9
45707,261,134281G5,INT CABEZA DE LOMO REJALADO,Materia prima,CABEZA DE LOMO REJALADO,8,feb,27.6
45707,531,132000M5,DECOMISO,Subproducto,MILANESA,8,feb,30.4
45707,531,134307M1, CHAMBARETE,Subproducto,MILANESA,8,feb,1598.4
45707,101,134327M1,MILANESA,Terminado,MILANESA,8,feb,2852.3
45707,101,134327M1,MILANESA,Terminado,MILANESA,8,feb,10508.3
45707,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,8,feb,2852.3
45707,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,8,feb,14529.5
45707,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,8,feb,60.2
45707,531,134603M5,GRASA,Subproducto,MILANESA,8,feb,256
45707,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,8,feb,1002.6
45707,531,134702M5,RECORTE ESPECIAL,Subproducto,MILANESA,8,feb,1133.8
45707,261,134372G1,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,8,feb,274.8
45707,261,134372G1,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,8,feb,6.735
45707,261,134372G3,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,8,feb,1460
45707,261,134372G3,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,8,feb,22.6
45707,101,134372M1,MILANESA TAQUERA,Terminado,MILANESA TAQUERA,8,feb,1650.2
45707,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA TAQUERA,8,feb,84.6
45707,261,134372G1,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,8,feb,910.4
45707,261,134372G1,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,8,feb,1386.2
45707,261,134372G1,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,8,feb,56.265
45707,101,134372M1,MILANESA TAQUERA,Terminado,MILANESA TAQUERA,8,feb,2209.1
45707,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA TAQUERA,8,feb,87.5
45708,101,134209M1,CABEZA DE LOMO REJALADO,Terminado,CABEZA DE LOMO REJALADO,8,feb,1022.8
45708,261,134281G5,INT CABEZA DE LOMO REJALADO,Materia prima,CABEZA DE LOMO REJALADO,8,feb,1022.8
45708,261,134281G5,INT CABEZA DE LOMO REJALADO,Materia prima,CABEZA DE LOMO REJALADO,8,feb,20.7
45708,531,132000M5,DECOMISO,Subproducto,MILANESA,8,feb,14.1
45708,531,134307M1, CHAMBARETE,Subproducto,MILANESA,8,feb,740.9
45708,101,134327M1,MILANESA,Terminado,MILANESA,8,feb,600.5
45708,101,134327M1,MILANESA,Terminado,MILANESA,8,feb,5909.2
45708,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,8,feb,600.5
45708,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,8,feb,3200.5
45708,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,8,feb,3551.4
45708,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,8,feb,5.2
45708,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,8,feb,737
45708,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,8,feb,3.327
45708,531,134603M5,GRASA,Subproducto,MILANESA,8,feb,181.3
45708,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,8,feb,643.4
45708,531,132000M5,DECOMISO,Subproducto,MILANESA,8,feb,23.6
45708,531,134307M1, CHAMBARETE,Subproducto,MILANESA,8,feb,961.7
45708,101,134327M1,MILANESA,Terminado,MILANESA,8,feb,8230.4
45708,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,8,feb,1718
45708,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,8,feb,9046
45708,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,8,feb,48.573
45708,531,134603M5,GRASA,Subproducto,MILANESA,8,feb,176.4
45708,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,8,feb,658.2
45708,531,134702M5,RECORTE ESPECIAL,Subproducto,MILANESA,8,feb,713.7
45708,261,134372G3,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,8,feb,9326.1
45708,261,134372G3,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,8,feb,181.296
45708,101,134372M1,MILANESA TAQUERA,Terminado,MILANESA TAQUERA,8,feb,9080.7
45708,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA TAQUERA,8,feb,245.4
45708,261,134372G1,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,8,feb,853.1
45708,261,134372G1,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,8,feb,16.9
45708,261,134372G3,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,8,feb,61.6
45708,261,134372G3,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,8,feb,1.204
45708,101,134372M1,MILANESA TAQUERA,Terminado,MILANESA TAQUERA,8,feb,858.2
45708,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA TAQUERA,8,feb,56.5
45709,531,132000M5,DECOMISO,Subproducto,ESPALDILLA REJALADA,8,feb,18.4
45709,101,134208M1,ESPALDILLA REJALADA,Terminado,ESPALDILLA REJALADA,8,feb,2516.3
45709,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,8,feb,3151.4
45709,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,8,feb,6.2
45709,531,134603M5,GRASA,Subproducto,ESPALDILLA REJALADA,8,feb,131.2
45709,531,134701M5,RECORTE 80 - 20,Subproducto,ESPALDILLA REJALADA,8,feb,485.5
45709,101,134209M1,CABEZA DE LOMO REJALADO,Terminado,CABEZA DE LOMO REJALADO,8,feb,629.7
45709,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,8,feb,629.7
45709,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,8,feb,16.4
45709,531,134307M1, CHAMBARETE,Subproducto,MILANESA,8,feb,238.4
45709,101,134327M1,MILANESA,Terminado,MILANESA,8,feb,2322.3
45709,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,8,feb,2872.7
45709,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,8,feb,59.3
45709,531,134603M5,GRASA,Subproducto,MILANESA,8,feb,85.5
45709,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,8,feb,226.5
45709,531,134307M1, CHAMBARETE,Subproducto,MILANESA,8,feb,254.5
45709,101,134327M1,MILANESA,Terminado,MILANESA,8,feb,2351
45709,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,8,feb,1399
45709,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,8,feb,1395.6
45709,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,8,feb,196.8
45709,531,134603M5,GRASA,Subproducto,MILANESA,8,feb,27.6
45709,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,8,feb,220.2
45709,531,134702M5,RECORTE ESPECIAL,Subproducto,MILANESA,8,feb,167.4
45709,531,132000M5,DECOMISO,Subproducto,MILANESA,8,feb,30.5
45709,531,134307M1, CHAMBARETE,Subproducto,MILANESA,8,feb,592.5
45709,101,134327M1,MILANESA,Terminado,MILANESA,8,feb,6338.4
45709,261,134358G5,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,8,feb,7458.4
45709,261,134358G5,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,8,feb,181.6
45709,531,134603M5,GRASA,Subproducto,MILANESA,8,feb,164.3
45709,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,8,feb,332.7
45709,261,134372G3,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,8,feb,8381.6
45709,101,134372M1,MILANESA TAQUERA,Terminado,MILANESA TAQUERA,8,feb,8137.8
45709,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA TAQUERA,8,feb,243.8
45709,531,134603M5,GRASA,Subproducto,ARRACHERA DE CERDO,8,feb,126.6
45709,261,134797A5,INT RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,8,feb,554.7
45709,261,134797A5,INT RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,8,feb,10.5
45709,101,134797M1,ARRACHERA DE CERDO,Terminado,ARRACHERA DE CERDO,8,feb,428.1
45709,531,134603M5,GRASA,Subproducto,ARRACHERA DE CERDO,8,feb,136.4
45709,101,134797M1,ARRACHERA DE CERDO,Terminado,ARRACHERA DE CERDO,8,feb,219.4
45709,261,134798C1,MAT PRIMA RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,8,feb,58.9
45709,261,134798C1,MAT PRIMA RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,8,feb,216.1
45709,261,134798C1,MAT PRIMA RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,8,feb,80.8
45709,261,134798C1,MAT PRIMA RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,8,feb,9.2
45710,101,134208M1,ESPALDILLA REJALADA,Terminado,ESPALDILLA REJALADA,8,feb,3256.1
45710,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,8,feb,3889.5
